_id,Tourist ID,Age,Interests,Preferred Tour Duration,Accessibility,Site Name,Sites Visited,Tour Duration,Route ID,Tourist Rating,System Response Time,Recommendation Accuracy,VR Experience Quality,Satisfaction
686d988223c1156e8fe389ba,2892,55,"['Art', 'Cultural', 'Nature']",5,false,Eiffel Tower,['Machu Picchu'],3,2892000,3.6,4.84,97,4.8,4
686d988223c1156e8fe389bb,2893,31,['Nature'],3,true,Colosseum,"['Great Wall of China', 'Eiffel Tower', 'Taj Mahal']",5,2893000,5,3.1,86,4.5,5
686d988223c1156e8fe389bc,2894,30,"['Cultural', 'Nature', 'History']",3,true,Machu Picchu,"['Machu Picchu', 'Great Wall of China', 'Taj Mahal']",7,2894000,1.1,2.52,88,4.9,3
686d988223c1156e8fe389bd,2895,57,"['History', 'Cultural']",5,false,Eiffel Tower,['Great Wall of China'],2,2895000,2.2,4.94,89,4.1,3
686d988223c1156e8fe389be,2896,28,"['Cultural', 'History', 'Art']",8,false,Great Wall of China,['Machu Picchu'],3,2896000,3.9,4.48,88,4.1,4
686d988223c1156e8fe389bf,2897,44,"['History', 'Cultural', 'Art']",7,true,Great Wall of China,['Taj Mahal'],2,2897000,1.2,1.64,93,4.5,3
686d988223c1156e8fe389c0,2898,56,['Nature'],3,true,Machu Picchu,"['Machu Picchu', 'Eiffel Tower']",2,2898000,2.5,4.2,95,4.2,3
686d988223c1156e8fe389c1,2899,35,"['Cultural', 'History']",3,false,Colosseum,"['Colosseum', 'Machu Picchu', 'Great Wall of China']",8,2899000,2.7,3.05,95,5,3
686d988223c1156e8fe389c2,2900,50,"['Cultural', 'Architecture']",7,true,Colosseum,"['Eiffel Tower', 'Machu Picchu', 'Colosseum']",6,2900000,4.6,3.42,95,4.2,5
686d988223c1156e8fe389c3,2901,45,['Nature'],4,false,Colosseum,"['Machu Picchu', 'Colosseum', 'Great Wall of China']",4,2901000,2.9,1.72,89,5,3
686d988223c1156e8fe389c4,2902,49,"['Art', 'History']",4,true,Machu Picchu,['Machu Picchu'],2,2902000,3.6,3.4,98,4.8,4
686d988223c1156e8fe389c5,2903,33,['Nature'],5,true,Machu Picchu,"['Taj Mahal', 'Great Wall of China']",3,2903000,3.3,4.18,87,4.8,3
686d988223c1156e8fe389c6,2904,36,"['Architecture', 'History']",7,true,Machu Picchu,"['Great Wall of China', 'Eiffel Tower']",3,2904000,2.5,5,92,4.1,3
686d988223c1156e8fe389c7,2905,53,"['Art', 'History', 'Nature']",8,false,Machu Picchu,['Colosseum'],1,2905000,2.3,3.38,96,4.9,3
686d988223c1156e8fe389c8,2906,70,['History'],8,true,Colosseum,['Colosseum'],2,2906000,4.3,3.95,97,4.6,4
686d988223c1156e8fe389c9,2907,19,"['Art', 'Cultural', 'Architecture']",6,true,Colosseum,"['Eiffel Tower', 'Machu Picchu']",4,2907000,3.5,1.52,96,4.5,4
686d988223c1156e8fe389ca,2908,48,['Art'],5,false,Great Wall of China,"['Taj Mahal', 'Eiffel Tower']",5,2908000,4.4,3.59,98,4.3,4
686d988223c1156e8fe389cb,2909,50,['Cultural'],3,true,Machu Picchu,['Taj Mahal'],3,2909000,1.1,4.28,87,4.6,3
686d988223c1156e8fe389cc,2910,51,['Cultural'],3,false,Machu Picchu,"['Eiffel Tower', 'Taj Mahal']",4,2910000,4,4.07,95,4.7,4
686d988223c1156e8fe389cd,2911,63,['History'],8,true,Eiffel Tower,"['Colosseum', 'Eiffel Tower']",3,2911000,3.1,4.04,89,4.7,3
686d988223c1156e8fe389ce,2912,33,['Cultural'],5,true,Eiffel Tower,"['Machu Picchu', 'Great Wall of China', 'Taj Mahal']",5,2912000,3.5,4.89,98,4.3,4
686d988223c1156e8fe389cf,2913,51,"['Cultural', 'Architecture', 'Art']",7,true,Machu Picchu,"['Colosseum', 'Eiffel Tower']",4,2913000,2.5,3.46,98,5,3
686d988223c1156e8fe389d0,2914,63,['Cultural'],7,false,Great Wall of China,"['Taj Mahal', 'Great Wall of China']",4,2914000,2.8,3.37,91,4.6,3
686d988223c1156e8fe389d1,2915,21,['Art'],3,true,Colosseum,"['Eiffel Tower', 'Colosseum']",4,2915000,2.1,4.67,98,4,3
686d988223c1156e8fe389d2,2916,26,['Architecture'],7,false,Taj Mahal,['Colosseum'],1,2916000,1.5,4.88,98,4,3
686d988223c1156e8fe389d3,2917,35,"['Architecture', 'History']",8,true,Eiffel Tower,"['Colosseum', 'Great Wall of China', 'Eiffel Tower']",7,2917000,4.6,4.97,95,4.9,5
686d988223c1156e8fe389d4,2918,55,"['History', 'Art', 'Architecture']",3,true,Taj Mahal,"['Eiffel Tower', 'Great Wall of China']",5,2918000,2.3,3.98,92,4.5,3
686d988223c1156e8fe389d5,2919,37,['Cultural'],4,true,Colosseum,"['Eiffel Tower', 'Taj Mahal']",2,2919000,2.1,4,99,4.1,3
686d988223c1156e8fe389d6,2920,30,"['Architecture', 'History']",4,false,Eiffel Tower,"['Machu Picchu', 'Taj Mahal']",2,2920000,4.9,3.74,100,4.4,5
686d988223c1156e8fe389d7,2921,67,"['Architecture', 'Art', 'Nature']",7,false,Great Wall of China,"['Great Wall of China', 'Taj Mahal']",6,2921000,2.2,2.66,92,4,3
686d988223c1156e8fe389d8,2922,36,"['Art', 'Nature', 'Cultural']",5,false,Great Wall of China,['Machu Picchu'],1,2922000,3.1,2.13,94,4.7,3
686d988223c1156e8fe389d9,2923,25,"['History', 'Art']",8,true,Eiffel Tower,"['Colosseum', 'Great Wall of China', 'Machu Picchu']",8,2923000,4.6,2.74,93,4.2,5
686d988223c1156e8fe389da,2924,22,"['Cultural', 'Nature', 'History']",7,true,Eiffel Tower,"['Machu Picchu', 'Great Wall of China']",4,2924000,4.9,4.02,86,4.6,5
686d988223c1156e8fe389db,2925,41,"['Cultural', 'Nature', 'Architecture']",6,true,Eiffel Tower,['Taj Mahal'],2,2925000,3.7,3.23,98,4.3,4
686d988223c1156e8fe389dc,2926,57,"['Art', 'Architecture']",7,false,Machu Picchu,"['Taj Mahal', 'Eiffel Tower']",3,2926000,1.1,4.68,93,4.5,3
686d988223c1156e8fe389dd,2927,20,['History'],8,true,Colosseum,"['Colosseum', 'Taj Mahal', 'Eiffel Tower']",5,2927000,4,3.22,94,4.9,4
686d988223c1156e8fe389de,2928,29,"['History', 'Art', 'Architecture']",4,true,Taj Mahal,"['Taj Mahal', 'Great Wall of China', 'Colosseum']",4,2928000,3.8,2.34,93,4.5,4
686d988223c1156e8fe389df,2929,51,"['Nature', 'Cultural', 'Art']",5,true,Colosseum,"['Taj Mahal', 'Machu Picchu']",6,2929000,3,2.41,95,4.9,3
686d988223c1156e8fe389e0,2930,43,['Nature'],4,true,Taj Mahal,"['Taj Mahal', 'Colosseum', 'Great Wall of China']",5,2930000,3.9,2.61,88,4.1,4
686d988223c1156e8fe389e1,2931,57,"['Art', 'Nature']",5,true,Machu Picchu,"['Machu Picchu', 'Colosseum', 'Taj Mahal']",5,2931000,3.1,2.93,97,4.4,3
686d988223c1156e8fe389e2,2932,58,['Cultural'],5,true,Colosseum,"['Machu Picchu', 'Colosseum', 'Taj Mahal']",7,2932000,3.1,3.33,96,4.7,3
686d988223c1156e8fe389e3,2933,61,"['History', 'Nature']",5,true,Machu Picchu,"['Taj Mahal', 'Eiffel Tower', 'Machu Picchu']",8,2933000,3.2,2.51,94,4.5,3
686d988223c1156e8fe389e4,2934,19,"['Art', 'Cultural']",5,true,Eiffel Tower,"['Taj Mahal', 'Colosseum', 'Great Wall of China']",5,2934000,2.3,3.22,87,4.8,3
686d988223c1156e8fe389e5,2935,59,['Cultural'],3,true,Colosseum,"['Colosseum', 'Machu Picchu', 'Taj Mahal']",6,2935000,2.1,3.57,95,4.4,3
686d988223c1156e8fe389e6,2936,66,"['Art', 'History']",4,false,Colosseum,"['Colosseum', 'Eiffel Tower']",3,2936000,2.4,2.49,86,4.3,3
686d988223c1156e8fe389e7,2937,27,"['History', 'Art']",3,false,Eiffel Tower,"['Great Wall of China', 'Colosseum']",5,2937000,4.3,4.74,90,4.7,4
686d988223c1156e8fe389e8,2938,28,['Art'],8,true,Colosseum,"['Machu Picchu', 'Great Wall of China', 'Colosseum']",3,2938000,1.8,2.26,90,4.8,3
686d988223c1156e8fe389e9,2939,23,['Art'],6,false,Great Wall of China,['Taj Mahal'],3,2939000,4.5,3.37,95,4.1,5
686d988223c1156e8fe389ea,2940,44,['Nature'],8,false,Great Wall of China,"['Machu Picchu', 'Great Wall of China']",5,2940000,4.4,4.37,88,4.4,4
686d988223c1156e8fe389eb,2941,25,"['Nature', 'Architecture']",5,true,Taj Mahal,"['Machu Picchu', 'Colosseum', 'Taj Mahal']",7,2941000,1.2,3.69,97,4.5,3
686d988223c1156e8fe389ec,2942,46,"['Nature', 'Cultural']",6,true,Taj Mahal,"['Eiffel Tower', 'Taj Mahal']",5,2942000,3.2,1.65,85,4.8,3
686d988223c1156e8fe389ed,2943,45,"['Cultural', 'History']",8,true,Eiffel Tower,"['Eiffel Tower', 'Machu Picchu']",5,2943000,4.6,1.78,93,4.1,5
686d988223c1156e8fe389ee,2944,39,['Nature'],4,true,Great Wall of China,"['Taj Mahal', 'Colosseum', 'Eiffel Tower']",7,2944000,3.7,3.17,93,4.6,4
686d988223c1156e8fe389ef,2945,32,"['Architecture', 'Cultural']",3,true,Colosseum,"['Colosseum', 'Great Wall of China', 'Taj Mahal']",5,2945000,1.8,4.34,88,4.7,3
686d988223c1156e8fe389f0,2946,27,['Architecture'],6,true,Eiffel Tower,"['Colosseum', 'Great Wall of China']",3,2946000,1.8,3.83,92,4.5,3
686d988223c1156e8fe389f1,2947,69,"['Cultural', 'Nature']",4,true,Eiffel Tower,"['Great Wall of China', 'Colosseum', 'Taj Mahal']",4,2947000,3.5,3.24,89,4.8,4
686d988223c1156e8fe389f2,2948,43,['History'],7,false,Machu Picchu,"['Eiffel Tower', 'Colosseum']",4,2948000,1.8,4.6,96,4.2,3
686d988223c1156e8fe389f3,2949,37,"['History', 'Architecture', 'Nature']",6,true,Machu Picchu,['Taj Mahal'],3,2949000,2.6,2.06,85,4.7,3
686d988223c1156e8fe389f4,2950,44,['Architecture'],5,false,Great Wall of China,"['Taj Mahal', 'Colosseum']",4,2950000,2.9,4.81,90,4.9,3
686d988223c1156e8fe389f5,2951,51,"['Art', 'Cultural']",5,true,Eiffel Tower,"['Machu Picchu', 'Great Wall of China']",4,2951000,3.6,2.49,97,4.6,4
686d988223c1156e8fe389f6,2952,31,"['Nature', 'History']",8,true,Great Wall of China,"['Colosseum', 'Eiffel Tower', 'Great Wall of China']",5,2952000,1.7,1.89,87,4.1,3
686d988223c1156e8fe389f7,2953,29,['Art'],7,true,Great Wall of China,"['Eiffel Tower', 'Machu Picchu']",6,2953000,1.5,3.1,87,4.2,3
686d988223c1156e8fe389f8,2954,19,"['Architecture', 'Art']",7,false,Eiffel Tower,"['Machu Picchu', 'Great Wall of China', 'Eiffel Tower']",6,2954000,1.3,2.29,98,4.2,3
686d988223c1156e8fe389f9,2955,55,['Cultural'],8,true,Machu Picchu,['Machu Picchu'],2,2955000,3.2,3.11,96,4.8,3
686d988223c1156e8fe389fa,2956,57,['Architecture'],6,true,Eiffel Tower,"['Colosseum', 'Taj Mahal']",5,2956000,2.4,3.54,91,4.9,3
686d988223c1156e8fe389fb,2957,67,"['History', 'Architecture', 'Art']",3,true,Machu Picchu,['Great Wall of China'],2,2957000,4.7,4.19,91,4.7,5
686d988223c1156e8fe389fc,2958,39,"['Cultural', 'Nature', 'History']",6,true,Eiffel Tower,"['Eiffel Tower', 'Machu Picchu', 'Taj Mahal']",8,2958000,2.9,3.35,90,4.3,3
686d988223c1156e8fe389fd,2959,63,"['Architecture', 'Art', 'Cultural']",4,true,Eiffel Tower,"['Eiffel Tower', 'Machu Picchu', 'Taj Mahal']",7,2959000,3.7,2.88,94,4.7,4
686d988223c1156e8fe389fe,2960,68,['History'],3,false,Great Wall of China,"['Eiffel Tower', 'Colosseum']",3,2960000,4.8,2.73,100,4.2,5
686d988223c1156e8fe389ff,2961,63,['Nature'],7,false,Colosseum,"['Taj Mahal', 'Machu Picchu']",5,2961000,1.3,2.55,99,4.6,3
686d988223c1156e8fe38a00,2962,64,"['Nature', 'Cultural', 'History']",6,true,Machu Picchu,"['Great Wall of China', 'Machu Picchu', 'Colosseum']",6,2962000,3.1,4.33,96,4.8,3
686d988223c1156e8fe38a01,2963,29,['History'],6,true,Colosseum,['Machu Picchu'],2,2963000,4,3.25,96,4.2,4
686d988223c1156e8fe38a02,2964,52,['Cultural'],5,true,Machu Picchu,"['Great Wall of China', 'Eiffel Tower', 'Taj Mahal']",7,2964000,3.5,2.19,91,4.6,4
686d988223c1156e8fe38a03,2965,47,"['Cultural', 'Architecture']",8,false,Machu Picchu,"['Taj Mahal', 'Machu Picchu', 'Eiffel Tower']",6,2965000,4.2,3.78,87,4.2,4
686d988223c1156e8fe38a04,2966,40,"['Architecture', 'Cultural']",7,false,Taj Mahal,['Colosseum'],3,2966000,2.6,4.53,100,4.1,3
686d988223c1156e8fe38a05,2967,22,"['Cultural', 'Architecture']",3,true,Taj Mahal,"['Colosseum', 'Machu Picchu']",2,2967000,4.1,4.32,99,4.8,4
686d988223c1156e8fe38a06,2968,65,"['Architecture', 'Nature']",7,false,Great Wall of China,"['Machu Picchu', 'Taj Mahal']",4,2968000,2.7,4.99,94,4.4,3
686d988223c1156e8fe38a07,2969,67,"['Nature', 'History', 'Art']",5,true,Great Wall of China,['Eiffel Tower'],1,2969000,1,3.06,99,4.2,3
686d988223c1156e8fe38a08,2970,34,"['Nature', 'Art']",7,false,Eiffel Tower,"['Machu Picchu', 'Taj Mahal']",2,2970000,3.5,4.65,90,4.9,4
686d988223c1156e8fe38a09,2971,42,['Art'],3,true,Eiffel Tower,"['Eiffel Tower', 'Taj Mahal']",5,2971000,2.5,4.78,97,4.3,3
686d988223c1156e8fe38a0a,2972,21,['Cultural'],6,true,Great Wall of China,['Eiffel Tower'],3,2972000,2.4,3.96,97,4.7,3
686d988223c1156e8fe38a0b,2973,66,"['Cultural', 'Nature']",4,true,Great Wall of China,"['Colosseum', 'Taj Mahal', 'Machu Picchu']",5,2973000,3.2,4.39,95,4.4,3
686d988223c1156e8fe38a0c,2974,31,"['Cultural', 'Art']",5,false,Machu Picchu,"['Taj Mahal', 'Eiffel Tower']",2,2974000,2.5,4.05,94,4.1,3
686d988223c1156e8fe38a0d,2975,32,"['Nature', 'Art']",3,false,Taj Mahal,"['Great Wall of China', 'Taj Mahal']",3,2975000,3.2,1.61,86,4.2,3
686d988223c1156e8fe38a0e,2976,40,"['Art', 'Nature', 'History']",7,false,Machu Picchu,"['Great Wall of China', 'Taj Mahal', 'Colosseum']",7,2976000,3.3,1.62,97,4.3,3
686d988223c1156e8fe38a0f,2977,33,['History'],5,false,Colosseum,"['Great Wall of China', 'Machu Picchu']",4,2977000,5,4.21,99,4.8,5
686d988223c1156e8fe38a10,2978,42,"['Art', 'Cultural']",8,false,Taj Mahal,"['Eiffel Tower', 'Taj Mahal']",5,2978000,2.5,3.16,100,4.5,3
686d988223c1156e8fe38a11,2979,53,['Nature'],8,false,Taj Mahal,"['Machu Picchu', 'Great Wall of China']",5,2979000,4.5,3.89,99,4.6,5
686d988223c1156e8fe38a12,2980,25,['Cultural'],6,true,Taj Mahal,"['Great Wall of China', 'Machu Picchu']",4,2980000,4.5,1.92,93,4.7,5
686d988223c1156e8fe38a13,2981,22,"['Cultural', 'Nature']",4,false,Machu Picchu,['Taj Mahal'],1,2981000,1.9,3.52,97,4.5,3
686d988223c1156e8fe38a14,2982,45,['Art'],7,false,Colosseum,"['Great Wall of China', 'Eiffel Tower']",4,2982000,2.3,2.63,94,4.9,3
686d988223c1156e8fe38a15,2983,19,"['Cultural', 'Art']",8,false,Eiffel Tower,['Taj Mahal'],2,2983000,3,4.34,94,4.8,3
686d988223c1156e8fe38a16,2984,20,"['Art', 'Nature', 'History']",7,false,Eiffel Tower,"['Machu Picchu', 'Eiffel Tower', 'Taj Mahal']",7,2984000,4.9,2.87,86,4.4,5
686d988223c1156e8fe38a17,2985,46,['Cultural'],3,false,Great Wall of China,"['Colosseum', 'Taj Mahal', 'Machu Picchu']",5,2985000,3.9,4.24,89,4.3,4
686d988223c1156e8fe38a18,2986,33,"['Cultural', 'Art', 'History']",3,false,Eiffel Tower,"['Great Wall of China', 'Machu Picchu', 'Colosseum']",6,2986000,3.1,3.61,100,4.6,3
686d988223c1156e8fe38a19,2987,28,"['History', 'Nature']",6,true,Taj Mahal,['Colosseum'],2,2987000,3.6,2.08,88,4.8,4
686d988223c1156e8fe38a1a,2988,35,"['Cultural', 'Nature', 'History']",7,true,Taj Mahal,"['Great Wall of China', 'Taj Mahal']",3,2988000,3.2,2.52,87,4.1,3
686d988223c1156e8fe38a1b,2989,45,"['Art', 'Nature', 'History']",5,false,Taj Mahal,"['Eiffel Tower', 'Great Wall of China']",4,2989000,4,3.07,91,4.7,4
686d988223c1156e8fe38a1c,2990,23,['Cultural'],3,false,Great Wall of China,"['Eiffel Tower', 'Colosseum']",5,2990000,4.6,3.15,95,4.6,5
686d988223c1156e8fe38a1d,2991,28,"['Art', 'Cultural']",5,false,Great Wall of China,"['Great Wall of China', 'Machu Picchu', 'Colosseum']",7,2991000,1.6,2.73,95,4.2,3
686d988223c1156e8fe38a1e,2992,55,"['Art', 'Nature']",7,false,Machu Picchu,"['Eiffel Tower', 'Taj Mahal', 'Colosseum']",6,2992000,4,2.02,93,4.4,4
686d988223c1156e8fe38a1f,2993,20,"['Art', 'Cultural']",7,false,Great Wall of China,"['Eiffel Tower', 'Taj Mahal']",4,2993000,1.2,2.68,94,4.8,3
686d988223c1156e8fe38a20,2994,60,['Art'],5,true,Eiffel Tower,"['Great Wall of China', 'Taj Mahal', 'Machu Picchu']",6,2994000,1.5,3.62,96,4.1,3
686d988223c1156e8fe38a21,2995,43,"['Cultural', 'Architecture']",5,false,Eiffel Tower,"['Great Wall of China', 'Colosseum']",3,2995000,2.5,1.5,96,4.5,3
686d988223c1156e8fe38a22,2996,50,"['Architecture', 'History']",4,false,Taj Mahal,"['Machu Picchu', 'Eiffel Tower']",4,2996000,4.1,4.14,93,4.7,4
686d988223c1156e8fe38a23,2997,47,"['History', 'Art', 'Nature']",5,true,Eiffel Tower,"['Machu Picchu', 'Colosseum']",3,2997000,3.7,1.89,100,4.6,4
686d988223c1156e8fe38a24,2998,25,"['Cultural', 'Nature']",3,true,Eiffel Tower,"['Machu Picchu', 'Taj Mahal']",6,2998000,3.5,3.77,93,4.2,4
686d988223c1156e8fe38a25,2999,50,"['Nature', 'Architecture']",7,true,Machu Picchu,"['Eiffel Tower', 'Colosseum', 'Great Wall of China']",7,2999000,2.2,1.68,86,4.3,3
686d988223c1156e8fe38a26,3000,40,"['History', 'Cultural']",5,true,Machu Picchu,"['Great Wall of China', 'Colosseum']",4,3000000,1.8,3.54,85,4.3,3
686d988223c1156e8fe38a27,3001,38,['History'],4,false,Great Wall of China,"['Eiffel Tower', 'Machu Picchu']",4,3001000,4,3.04,92,4.9,4
686d988223c1156e8fe38a28,3002,49,"['Architecture', 'Cultural', 'Nature']",8,false,Colosseum,"['Machu Picchu', 'Eiffel Tower', 'Great Wall of China']",6,3002000,4.6,4.4,93,4.2,5
686d988223c1156e8fe38a29,3003,33,"['Nature', 'Cultural', 'History']",4,true,Taj Mahal,['Eiffel Tower'],2,3003000,3.6,3.55,88,4.8,4
686d988223c1156e8fe38a2a,3004,69,"['Art', 'Nature', 'Architecture']",5,true,Colosseum,"['Machu Picchu', 'Great Wall of China']",3,3004000,4.8,3.21,87,4.6,5
686d988223c1156e8fe38a2b,3005,62,"['Nature', 'Cultural', 'Architecture']",3,true,Colosseum,['Colosseum'],3,3005000,2.2,4.31,87,4.9,3
686d988223c1156e8fe38a2c,3006,40,"['Cultural', 'Art', 'History']",4,true,Taj Mahal,"['Colosseum', 'Machu Picchu']",4,3006000,3.2,4.36,94,4.3,3
686d988223c1156e8fe38a2d,3007,57,"['Nature', 'Architecture', 'Cultural']",7,true,Eiffel Tower,['Colosseum'],1,3007000,4.9,4.46,94,4.8,5
686d988223c1156e8fe38a2e,3008,48,"['Nature', 'Art']",3,false,Eiffel Tower,"['Taj Mahal', 'Machu Picchu', 'Colosseum']",5,3008000,1.7,1.75,92,4.3,3
686d988223c1156e8fe38a2f,3009,61,"['Cultural', 'Nature']",5,true,Great Wall of China,['Taj Mahal'],2,3009000,1.2,1.77,100,4.6,3
686d988223c1156e8fe38a30,3010,38,['Nature'],3,true,Eiffel Tower,['Eiffel Tower'],2,3010000,3.8,3.52,91,4.9,4
686d988223c1156e8fe38a31,3011,55,"['Architecture', 'History', 'Art']",4,true,Eiffel Tower,"['Machu Picchu', 'Great Wall of China', 'Eiffel Tower']",7,3011000,2.5,1.62,94,4.9,3
686d988223c1156e8fe38a32,3012,44,"['History', 'Art', 'Nature']",8,true,Colosseum,"['Taj Mahal', 'Machu Picchu', 'Eiffel Tower']",6,3012000,1.2,3.01,96,4.9,3
686d988223c1156e8fe38a33,3013,40,['Cultural'],4,false,Machu Picchu,"['Great Wall of China', 'Eiffel Tower', 'Machu Picchu']",7,3013000,3,3.5,99,4.6,3
686d988223c1156e8fe38a34,3014,56,"['Art', 'Cultural']",6,true,Great Wall of China,"['Eiffel Tower', 'Taj Mahal', 'Colosseum']",8,3014000,3.4,2.25,93,4.4,3
686d988223c1156e8fe38a35,3015,45,"['Cultural', 'Nature', 'Architecture']",8,false,Taj Mahal,['Great Wall of China'],2,3015000,5,2.68,87,5,5
686d988223c1156e8fe38a36,3016,18,['Architecture'],3,false,Taj Mahal,"['Eiffel Tower', 'Colosseum']",4,3016000,4.3,2.6,95,4.6,4
686d988223c1156e8fe38a37,3017,43,['Nature'],3,true,Great Wall of China,['Great Wall of China'],1,3017000,4.9,2.4,96,4.8,5
686d988223c1156e8fe38a38,3018,28,"['Cultural', 'Nature']",5,false,Colosseum,['Great Wall of China'],1,3018000,1.1,2.87,91,4.2,3
686d988223c1156e8fe38a39,3019,39,['Architecture'],8,true,Great Wall of China,['Great Wall of China'],1,3019000,2.6,3.79,90,4.1,3
686d988223c1156e8fe38a3a,3020,21,"['Art', 'Cultural', 'Architecture']",4,false,Colosseum,"['Taj Mahal', 'Colosseum']",4,3020000,3.3,4.02,99,4.9,3
686d988223c1156e8fe38a3b,3021,65,['Architecture'],8,true,Colosseum,"['Taj Mahal', 'Great Wall of China']",3,3021000,1.1,2.29,93,4.8,3
686d988223c1156e8fe38a3c,3022,46,['Art'],6,false,Eiffel Tower,['Taj Mahal'],2,3022000,4.5,1.75,90,4.1,5
686d988223c1156e8fe38a3d,3023,51,['Nature'],7,true,Machu Picchu,['Machu Picchu'],1,3023000,2.2,4.41,87,4.2,3
686d988223c1156e8fe38a3e,3024,68,['Cultural'],7,true,Great Wall of China,['Great Wall of China'],3,3024000,2.7,4.17,99,4.8,3
686d988223c1156e8fe38a3f,3025,59,"['Architecture', 'Nature', 'Cultural']",3,false,Eiffel Tower,"['Great Wall of China', 'Machu Picchu']",4,3025000,2.4,2.45,85,4,3
686d988223c1156e8fe38a40,3026,37,"['History', 'Nature', 'Art']",3,false,Eiffel Tower,"['Eiffel Tower', 'Taj Mahal', 'Machu Picchu']",5,3026000,3.8,4.13,99,4.5,4
686d988223c1156e8fe38a41,3027,64,['Nature'],3,true,Great Wall of China,"['Machu Picchu', 'Eiffel Tower']",5,3027000,2.8,3.61,96,4.9,3
686d988223c1156e8fe38a42,3028,62,"['Nature', 'Art', 'Cultural']",6,true,Great Wall of China,"['Taj Mahal', 'Eiffel Tower', 'Great Wall of China']",6,3028000,2.8,3.82,98,4.7,3
686d988223c1156e8fe38a43,3029,51,"['Cultural', 'Architecture', 'History']",7,true,Machu Picchu,['Eiffel Tower'],3,3029000,4.9,2.89,92,4.4,5
686d988223c1156e8fe38a44,3030,68,"['History', 'Architecture', 'Cultural']",7,false,Great Wall of China,['Colosseum'],3,3030000,1.1,3.62,86,4.6,3
686d988223c1156e8fe38a45,3031,60,"['Art', 'History']",6,false,Machu Picchu,"['Machu Picchu', 'Eiffel Tower', 'Great Wall of China']",5,3031000,1.2,2.81,94,4.3,3
686d988223c1156e8fe38a46,3032,46,"['Architecture', 'Nature', 'History']",3,false,Great Wall of China,"['Eiffel Tower', 'Machu Picchu']",5,3032000,4.8,1.76,92,4.3,5
686d988223c1156e8fe38a47,3033,66,['Architecture'],5,true,Great Wall of China,['Eiffel Tower'],1,3033000,4.9,4.13,99,4.2,5
686d988223c1156e8fe38a48,3034,66,['Art'],7,false,Machu Picchu,"['Great Wall of China', 'Machu Picchu', 'Eiffel Tower']",5,3034000,4.5,1.54,89,4.4,5
686d988223c1156e8fe38a49,3035,45,"['Architecture', 'Cultural', 'Art']",5,true,Great Wall of China,"['Machu Picchu', 'Colosseum', 'Great Wall of China']",5,3035000,1.4,3.79,88,4.4,3
686d988223c1156e8fe38a4a,3036,34,"['History', 'Cultural']",5,true,Taj Mahal,"['Colosseum', 'Eiffel Tower']",3,3036000,4.6,4.21,96,4,5
686d988223c1156e8fe38a4b,3037,32,['Architecture'],7,false,Taj Mahal,"['Great Wall of China', 'Machu Picchu']",4,3037000,3.9,1.53,98,4.8,4
686d988223c1156e8fe38a4c,3038,35,"['Architecture', 'Nature']",6,false,Machu Picchu,"['Eiffel Tower', 'Colosseum', 'Machu Picchu']",7,3038000,3.6,2.07,93,4.4,4
686d988223c1156e8fe38a4d,3039,25,"['Nature', 'Architecture', 'Art']",3,true,Great Wall of China,"['Colosseum', 'Machu Picchu', 'Taj Mahal']",6,3039000,2.1,3.95,100,4.2,3
686d988223c1156e8fe38a4e,3040,67,"['Nature', 'Cultural', 'History']",3,true,Machu Picchu,"['Colosseum', 'Taj Mahal']",3,3040000,3.9,4.17,100,4.1,4
686d988223c1156e8fe38a4f,3041,53,"['Art', 'Architecture']",8,false,Eiffel Tower,['Taj Mahal'],1,3041000,1,1.71,89,4.2,3
686d988223c1156e8fe38a50,3042,41,['History'],5,false,Colosseum,"['Great Wall of China', 'Taj Mahal']",4,3042000,3.2,2.16,86,4.1,3
686d988223c1156e8fe38a51,3043,43,['Cultural'],7,false,Machu Picchu,['Great Wall of China'],3,3043000,2.1,3.2,99,4.4,3
686d988223c1156e8fe38a52,3044,23,"['Nature', 'Art', 'Cultural']",7,false,Great Wall of China,['Colosseum'],3,3044000,1.4,4.11,95,4.2,3
686d988223c1156e8fe38a53,3045,70,"['Cultural', 'History', 'Art']",5,false,Eiffel Tower,"['Eiffel Tower', 'Great Wall of China', 'Colosseum']",5,3045000,2,1.82,98,4.3,3
686d988223c1156e8fe38a54,3046,26,"['History', 'Architecture', 'Art']",7,true,Eiffel Tower,"['Great Wall of China', 'Colosseum', 'Taj Mahal']",8,3046000,1.8,4.5,94,4.6,3
686d988223c1156e8fe38a55,3047,54,"['Cultural', 'Nature']",6,false,Great Wall of China,"['Taj Mahal', 'Eiffel Tower', 'Machu Picchu']",9,3047000,2.5,4.14,98,4.5,3
686d988223c1156e8fe38a56,3048,65,['History'],4,false,Eiffel Tower,"['Taj Mahal', 'Colosseum', 'Machu Picchu']",5,3048000,1.3,1.82,88,4,3
686d988223c1156e8fe38a57,3049,45,"['Nature', 'Cultural', 'History']",3,true,Taj Mahal,"['Great Wall of China', 'Eiffel Tower', 'Machu Picchu']",6,3049000,1.2,3.22,98,5,3
686d988223c1156e8fe38a58,3050,41,"['History', 'Art']",4,false,Machu Picchu,"['Colosseum', 'Machu Picchu', 'Taj Mahal']",6,3050000,4.5,4.07,90,4.3,5
